Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,transaction_datetime
01/01/2025,00:00,255088745.0,3533.0,-650.0,709736026.0,,2025-01-01 00:00:00
01/01/2025,00:00,709736026.0,1393.0,650.0,255088745.0,,2025-01-01 00:00:00
01/01/2025,00:00,751596966.0,3319.0,1625.0,,White Hart,2025-01-01 00:00:00
01/01/2025,00:00,751596966.0,2809.0,-510.0,439885435.0,,2025-01-01 00:00:00
01/01/2025,00:00,439885435.0,2135.0,510.0,751596966.0,,2025-01-01 00:00:00
01/01/2025,00:00,869274152.0,3536.0,1675.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,692919245.0,3673.0,2780.0,,Wool,2025-01-01 00:00:00
01/01/2025,00:00,849821756.0,2774.0,1625.0,,LBG,2025-01-01 00:00:00
01/01/2025,00:00,584512556.0,2246.0,1675.0,,Mountain Warehouse,2025-01-01 00:00:00
01/01/2025,00:00,265111669.0,3925.0,2034.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,265111669.0,3125.0,-800.0,584512556.0,,2025-01-01 00:00:00
01/01/2025,00:00,584512556.0,3046.0,800.0,265111669.0,,2025-01-01 00:00:00
01/01/2025,00:00,488891796.0,3141.0,2450.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,199321965.0,3570.0,1825.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,948719966.0,3654.0,2780.0,,Stitch By Stitch,2025-01-01 00:00:00
01/01/2025,00:00,330281915.0,2963.5,1842.5,,Five Senses Art,2025-01-01 00:00:00
01/01/2025,00:00,312919373.0,3559.0,1943.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,483897334.0,2584.0,1842.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,483897334.0,2054.0,-530.0,500659163.0,,2025-01-01 00:00:00
01/01/2025,00:00,500659163.0,2495.0,530.0,483897334.0,,2025-01-01 00:00:00
01/01/2025,00:00,930019198.0,2625.0,1675.0,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,189021792.0,2305.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,452903235.0,3049.0,1675.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,452903235.0,2629.0,-420.0,626193247.0,,2025-01-01 00:00:00
01/01/2025,00:00,626193247.0,1199.0,420.0,452903235.0,,2025-01-01 00:00:00
01/01/2025,00:00,773503958.0,3968.75,3087.75,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,773503958.0,2728.75,-1240.0,563913117.0,,2025-01-01 00:00:00
01/01/2025,00:00,563913117.0,2748.0,1240.0,773503958.0,,2025-01-01 00:00:00
01/01/2025,00:00,113526514.0,3733.5,1842.5,,A Life on Canvas,2025-01-01 00:00:00
01/01/2025,00:00,113526514.0,3273.5,-460.0,144175429.0,,2025-01-01 00:00:00
01/01/2025,00:00,144175429.0,1899.0,460.0,113526514.0,,2025-01-01 00:00:00
01/01/2025,00:00,154636770.0,2907.0,2375.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,154636770.0,2097.0,-810.0,711925432.0,,2025-01-01 00:00:00
01/01/2025,00:00,711925432.0,2267.0,810.0,154636770.0,,2025-01-01 00:00:00
01/01/2025,00:00,672090909.0,3474.0,1675.0,,Stitch By Stitch,2025-01-01 00:00:00
01/01/2025,00:00,824793161.0,4293.0,2600.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,824793161.0,3253.0,-1040.0,759924996.0,,2025-01-01 00:00:00
01/01/2025,00:00,759924996.0,2737.0,1040.0,824793161.0,,2025-01-01 00:00:00
01/01/2025,00:00,329831262.0,3336.0,2495.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,733319117.0,3655.0,2970.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,515694595.0,2565.0,1675.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,515694595.0,2295.0,-270.0,651594010.0,,2025-01-01 00:00:00
01/01/2025,00:00,651594010.0,1997.0,270.0,515694595.0,,2025-01-01 00:00:00
01/01/2025,00:00,835959029.0,3657.0,2601.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,655590815.0,2923.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,536797290.0,2425.0,1675.0,,Wool,2025-01-01 00:00:00
01/01/2025,00:00,720803476.0,4367.75,3087.75,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,720803476.0,3127.75,-1240.0,632755021.0,,2025-01-01 00:00:00
01/01/2025,00:00,632755021.0,2845.0,1240.0,720803476.0,,2025-01-01 00:00:00
01/01/2025,00:00,450758381.0,2503.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,450758381.0,2043.1,-460.0,370181828.0,,2025-01-01 00:00:00
01/01/2025,00:00,370181828.0,1045.0,460.0,450758381.0,,2025-01-01 00:00:00
01/01/2025,00:00,491785223.0,3546.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,325998634.0,3484.0,2780.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,136709923.0,4971.0,4119.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,136709923.0,3321.0,-1650.0,331980138.0,,2025-01-01 00:00:00
01/01/2025,00:00,331980138.0,2526.0,1650.0,136709923.0,,2025-01-01 00:00:00
01/01/2025,00:00,467782191.0,3210.0,2505.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,467782191.0,2540.0,-670.0,796830369.0,,2025-01-01 00:00:00
01/01/2025,00:00,796830369.0,2190.0,670.0,467782191.0,,2025-01-01 00:00:00
01/01/2025,00:00,230635933.0,4618.0,2694.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,759616295.0,3579.0,2021.0,,A Cut Above,2025-01-01 00:00:00
01/01/2025,00:00,407497955.0,3526.0,1750.0,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,407497955.0,2826.0,-700.0,552404741.0,,2025-01-01 00:00:00
01/01/2025,00:00,552404741.0,1260.0,700.0,407497955.0,,2025-01-01 00:00:00
01/01/2025,00:00,302419745.0,3683.0,2042.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,942765449.0,3638.0,1675.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,261106539.0,2504.0,1625.0,,The Royal Oak,2025-01-01 00:00:00
01/01/2025,00:00,261106539.0,2024.0,-480.0,817681772.0,,2025-01-01 00:00:00
01/01/2025,00:00,817681772.0,1898.0,480.0,261106539.0,,2025-01-01 00:00:00
01/01/2025,00:00,262583788.0,4182.0,2600.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,298521417.0,3339.0,2790.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,351394673.0,3776.0,2602.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,298305732.0,3402.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,888317956.0,2512.0,1683.0,,Gamestation,2025-01-01 00:00:00
01/01/2025,00:00,488365875.0,2455.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,619060988.0,2740.5,1842.5,,Five Senses Art,2025-01-01 00:00:00
01/01/2025,00:00,619060988.0,2280.5,-460.0,774729247.0,,2025-01-01 00:00:00
01/01/2025,00:00,774729247.0,1220.0,460.0,619060988.0,,2025-01-01 00:00:00
01/01/2025,00:00,433254392.0,3221.0,1655.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,691894546.0,3966.66,2841.66,,Town High,2025-01-01 00:00:00
01/01/2025,00:00,822803172.0,3240.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,239123343.0,3877.6,1916.6,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,871803650.0,3828.6,1916.6,,The View,2025-01-01 00:00:00
01/01/2025,00:00,531504751.0,3750.3,2083.3,,The Royal Oak,2025-01-01 00:00:00
01/01/2025,00:00,489205734.0,3613.0,1943.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,166914297.0,2944.6,1916.6,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,166914297.0,2454.6,-490.0,435336329.0,,2025-01-01 00:00:00
01/01/2025,00:00,435336329.0,1959.0,490.0,166914297.0,,2025-01-01 00:00:00
01/01/2025,00:00,887557579.0,4482.0,2509.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,649895501.0,3192.0,2601.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,568979773.0,3191.0,1675.0,,Gamestation,2025-01-01 00:00:00
01/01/2025,00:00,220354778.0,2342.8,1243.8,,A Cut Above,2025-01-01 00:00:00
01/01/2025,00:00,220354778.0,1952.8,-390.0,982417443.0,,2025-01-01 00:00:00
01/01/2025,00:00,982417443.0,1282.0,390.0,220354778.0,,2025-01-01 00:00:00
01/01/2025,00:00,410872340.0,3248.0,1825.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,410872340.0,1788.0,-1460.0,692647797.0,,2025-01-01 00:00:00
01/01/2025,00:00,692647797.0,3438.0,1460.0,410872340.0,,2025-01-01 00:00:00
01/01/2025,00:00,628700517.0,2746.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,963282046.0,4410.0,3333.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,963282046.0,3080.0,-1330.0,259282099.0,,2025-01-01 00:00:00
01/01/2025,00:00,961753789.0,3346.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,961753789.0,2916.0,-430.0,211075380.0,,2025-01-01 00:00:00
01/01/2025,00:00,211075380.0,1858.0,430.0,961753789.0,,2025-01-01 00:00:00
01/01/2025,00:00,209827320.0,3152.0,1712.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,209827320.0,2612.0,-540.0,414150661.0,,2025-01-01 00:00:00
01/01/2025,00:00,414150661.0,1125.0,540.0,209827320.0,,2025-01-01 00:00:00
01/01/2025,00:00,343094499.0,3281.0,2780.0,,Mountain Warehouse,2025-01-01 00:00:00
01/01/2025,00:00,599377999.0,4772.0,3080.0,,Town High,2025-01-01 00:00:00
01/01/2025,00:00,963900824.0,3112.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,138046944.0,3388.0,1685.0,,Gamestation,2025-01-01 00:00:00
01/01/2025,00:00,984418404.0,3446.6,1916.6,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,982579651.0,3099.1,1620.1,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,652147065.0,2953.0,2273.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,652147065.0,2113.0,-840.0,638508173.0,,2025-01-01 00:00:00
01/01/2025,00:00,638508173.0,1851.0,840.0,652147065.0,,2025-01-01 00:00:00
01/01/2025,00:00,827600849.0,2543.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,998523058.0,2730.0,1625.0,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,160517762.0,2523.0,1584.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,746282817.0,2407.0,1683.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,746282817.0,1057.0,-1350.0,582929814.0,,2025-01-01 00:00:00
01/01/2025,00:00,582929814.0,2537.0,1350.0,746282817.0,,2025-01-01 00:00:00
01/01/2025,00:00,679881833.0,3723.0,2780.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,679881833.0,3023.0,-700.0,167171625.0,,2025-01-01 00:00:00
01/01/2025,00:00,167171625.0,1658.0,700.0,679881833.0,,2025-01-01 00:00:00
01/01/2025,00:00,350245110.0,2581.0,1685.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,459397986.0,3174.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,124554844.0,2986.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,226845678.0,3415.5,1542.5,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,203925540.0,4775.0,2800.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,203925540.0,3965.0,-810.0,768500196.0,,2025-01-01 00:00:00
01/01/2025,00:00,768500196.0,2730.0,810.0,203925540.0,,2025-01-01 00:00:00
01/01/2025,00:00,405830606.0,2271.0,1625.0,,White Hart,2025-01-01 00:00:00
01/01/2025,00:00,405830606.0,2071.0,-200.0,863074374.0,,2025-01-01 00:00:00
01/01/2025,00:00,863074374.0,1602.0,200.0,405830606.0,,2025-01-01 00:00:00
01/01/2025,00:00,522643328.0,2598.0,1633.0,,Mountain Warehouse,2025-01-01 00:00:00
01/01/2025,00:00,522643328.0,2188.0,-410.0,728769448.0,,2025-01-01 00:00:00
01/01/2025,00:00,267821252.0,3286.0,1675.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,267821252.0,1946.0,-1340.0,945182619.0,,2025-01-01 00:00:00
01/01/2025,00:00,945182619.0,3036.0,1340.0,267821252.0,,2025-01-01 00:00:00
01/01/2025,00:00,554763849.0,3623.0,2292.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,554763849.0,2703.0,-920.0,278560945.0,,2025-01-01 00:00:00
01/01/2025,00:00,278560945.0,1812.0,920.0,554763849.0,,2025-01-01 00:00:00
01/01/2025,00:00,529096245.0,4477.0,3750.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,529096245.0,3537.0,-940.0,706632676.0,,2025-01-01 00:00:00
01/01/2025,00:00,706632676.0,2131.0,940.0,529096245.0,,2025-01-01 00:00:00
01/01/2025,00:00,208146789.0,4151.0,2780.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,473087516.0,2409.0,1712.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,873371936.0,3781.0,2273.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,694285822.0,4001.0,3125.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,694285822.0,3221.0,-780.0,158053049.0,,2025-01-01 00:00:00
01/01/2025,00:00,158053049.0,1842.0,780.0,694285822.0,,2025-01-01 00:00:00
01/01/2025,00:00,813023859.0,2787.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,456243902.0,2647.3,2083.3,,White Hart,2025-01-01 00:00:00
01/01/2025,00:00,216909880.0,4119.0,2550.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,463552787.0,3612.0,2472.0,,Town High,2025-01-01 00:00:00
01/01/2025,00:00,463552787.0,2622.0,-990.0,937850922.0,,2025-01-01 00:00:00
01/01/2025,00:00,937850922.0,2472.0,990.0,463552787.0,,2025-01-01 00:00:00
01/01/2025,00:00,838259778.0,5586.0,3750.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,733071806.0,4250.0,2602.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,733071806.0,3210.0,-1040.0,758150141.0,,2025-01-01 00:00:00
01/01/2025,00:00,758150141.0,2025.0,1040.0,733071806.0,,2025-01-01 00:00:00
01/01/2025,00:00,974344564.0,3473.0,2500.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,974344564.0,1473.0,-2000.0,857587545.0,,2025-01-01 00:00:00
01/01/2025,00:00,857587545.0,3575.0,2000.0,974344564.0,,2025-01-01 00:00:00
01/01/2025,00:00,943747107.0,3425.0,2917.0,,LBG,2025-01-01 00:00:00
01/01/2025,00:00,596130553.0,2786.0,1675.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,760855460.0,3580.0,2000.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,840446641.0,3427.0,1694.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,840446641.0,2747.0,-680.0,597942745.0,,2025-01-01 00:00:00
01/01/2025,00:00,597942745.0,1769.0,680.0,840446641.0,,2025-01-01 00:00:00
01/01/2025,00:00,776899595.0,3643.0,2000.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,426570078.0,2588.0,1819.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,426570078.0,2048.0,-540.0,507715740.0,,2025-01-01 00:00:00
01/01/2025,00:00,507715740.0,1049.0,540.0,426570078.0,,2025-01-01 00:00:00
01/01/2025,00:00,309755073.0,4315.0,3333.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,309755073.0,3485.0,-830.0,611329387.0,,2025-01-01 00:00:00
01/01/2025,00:00,611329387.0,2379.0,830.0,309755073.0,,2025-01-01 00:00:00
01/01/2025,00:00,894408023.0,3515.0,2500.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,894408023.0,2895.0,-620.0,372579561.0,,2025-01-01 00:00:00
01/01/2025,00:00,372579561.0,2149.0,620.0,894408023.0,,2025-01-01 00:00:00
01/01/2025,00:00,543063519.0,3505.0,1584.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,372577592.0,3155.1,1620.1,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,458691529.0,3020.5,1842.5,,Five Senses Art,2025-01-01 00:00:00
01/01/2025,00:00,689472634.0,4417.0,2783.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,221784167.0,4848.0,3376.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,904869298.0,2847.0,2000.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,178367935.0,3101.0,1904.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,386343442.0,3588.6,1916.6,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,740666748.0,3353.0,2500.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,878836763.0,2481.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,878836763.0,1901.0,-580.0,910128103.0,,2025-01-01 00:00:00
01/01/2025,00:00,910128103.0,1501.0,580.0,878836763.0,,2025-01-01 00:00:00
01/01/2025,00:00,751045501.0,2243.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,802155673.0,3627.0,2790.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,869241711.0,3325.1,1620.1,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,177430498.0,2296.0,1609.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,838207405.0,3284.0,1675.0,,White Hart,2025-01-01 00:00:00
01/01/2025,00:00,621542680.0,2280.0,1150.0,149807371.0,,2025-01-01 00:00:00
01/01/2025,00:00,521903290.0,3332.0,1675.0,,Stitch By Stitch,2025-01-01 00:00:00
01/01/2025,00:00,579690299.0,3938.0,1943.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,164341773.0,2963.0,2120.0,828118953.0,,2025-01-01 00:00:00
01/01/2025,00:00,264913145.0,3945.0,2708.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,264913145.0,2835.0,-1110.0,843079604.0,,2025-01-01 00:00:00
01/01/2025,00:00,843079604.0,2232.0,1110.0,264913145.0,,2025-01-01 00:00:00
01/01/2025,00:00,396287922.0,3662.0,2500.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,402284713.0,3033.0,1584.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,709868628.0,3601.0,1675.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,541437105.0,3324.0,1909.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,598326737.0,3207.0,2046.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,861049950.0,2510.0,1675.0,,White Hart,2025-01-01 00:00:00
01/01/2025,00:00,205845278.0,3109.0,1675.0,,Mountain Warehouse,2025-01-01 00:00:00
01/01/2025,00:00,205845278.0,2689.0,-420.0,425057237.0,,2025-01-01 00:00:00
01/01/2025,00:00,425057237.0,982.0,420.0,205845278.0,,2025-01-01 00:00:00
01/01/2025,00:00,912169201.0,3600.0,2000.0,,Dorothy Perkins,2025-01-01 00:00:00
01/01/2025,00:00,912169201.0,2000.0,-1600.0,789732435.0,,2025-01-01 00:00:00
01/01/2025,00:00,789732435.0,3420.0,1600.0,912169201.0,,2025-01-01 00:00:00
01/01/2025,00:00,764439033.0,4558.0,2708.0,,LBG,2025-01-01 00:00:00
01/01/2025,00:00,436559389.0,3408.0,1655.0,,Gamestation,2025-01-01 00:00:00
01/01/2025,00:00,538329511.0,3578.0,2601.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,538329511.0,2928.0,-650.0,891188218.0,,2025-01-01 00:00:00
01/01/2025,00:00,891188218.0,1764.0,650.0,538329511.0,,2025-01-01 00:00:00
01/01/2025,00:00,536654211.0,2794.5,1842.5,,Five Senses Art,2025-01-01 00:00:00
01/01/2025,00:00,633094830.0,4812.0,2870.0,,A Life on Canvas,2025-01-01 00:00:00
01/01/2025,00:00,603308018.0,3878.0,2273.0,,Lloyds Pharmacy,2025-01-01 00:00:00
01/01/2025,00:00,557388018.0,3092.5,1542.5,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,681051581.0,2582.1,1620.1,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,800434780.0,3942.0,2450.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,364549181.0,3465.0,1712.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,418345351.0,3356.0,2602.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,631187989.0,4224.0,2770.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,263729743.0,3041.5,1542.5,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,263729743.0,1811.5,-1230.0,186612824.0,,2025-01-01 00:00:00
01/01/2025,00:00,186612824.0,3125.0,1230.0,263729743.0,,2025-01-01 00:00:00
01/01/2025,00:00,961138294.0,2747.1,1620.1,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,961138294.0,2097.1,-650.0,977612859.0,,2025-01-01 00:00:00
01/01/2025,00:00,977612859.0,1296.0,650.0,961138294.0,,2025-01-01 00:00:00
01/01/2025,00:00,747678205.0,3733.0,1950.0,,A Cut Above,2025-01-01 00:00:00
01/01/2025,00:00,747678205.0,3243.0,-490.0,404682931.0,,2025-01-01 00:00:00
01/01/2025,00:00,404682931.0,1551.0,490.0,747678205.0,,2025-01-01 00:00:00
01/01/2025,00:00,923368561.0,2340.0,1675.0,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,923368561.0,1670.0,-670.0,399373710.0,,2025-01-01 00:00:00
01/01/2025,00:00,399373710.0,2291.0,670.0,923368561.0,,2025-01-01 00:00:00
01/01/2025,00:00,258036481.0,2519.0,1842.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,879238971.0,2733.0,1675.0,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,724400109.0,2314.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,724400109.0,1894.0,-420.0,749078858.0,,2025-01-01 00:00:00
01/01/2025,00:00,749078858.0,1190.0,420.0,724400109.0,,2025-01-01 00:00:00
01/01/2025,00:00,355776828.0,4388.0,2490.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,425858125.0,3879.3,2083.3,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,425858125.0,3419.3,-460.0,911650311.0,,2025-01-01 00:00:00
01/01/2025,00:00,911650311.0,1151.0,460.0,425858125.0,,2025-01-01 00:00:00
01/01/2025,00:00,911650311.0,2849.0,1698.0,,Mountain Warehouse,2025-01-01 00:00:00
01/01/2025,00:00,905298675.0,3833.0,2917.0,,LBG,2025-01-01 00:00:00
01/01/2025,00:00,766813982.0,3051.0,1625.0,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,766813982.0,1751.0,-1300.0,330201840.0,,2025-01-01 00:00:00
01/01/2025,00:00,330201840.0,3113.0,1300.0,766813982.0,,2025-01-01 00:00:00
01/01/2025,00:00,811639289.0,2737.0,1706.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,484688392.0,3380.1,1620.1,,Full of Beans,2025-01-01 00:00:00
01/01/2025,00:00,484688392.0,2730.1,-650.0,406523589.0,,2025-01-01 00:00:00
01/01/2025,00:00,406523589.0,2535.0,650.0,484688392.0,,2025-01-01 00:00:00
01/01/2025,00:00,963476846.0,2873.1,1620.1,,The View,2025-01-01 00:00:00
01/01/2025,00:00,232725501.0,4278.0,2780.0,,Stitch By Stitch,2025-01-01 00:00:00
01/01/2025,00:00,641846557.0,4681.0,2865.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,237911172.0,2279.0,1685.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,237911172.0,1609.0,-670.0,143431705.0,,2025-01-01 00:00:00
01/01/2025,00:00,143431705.0,2067.0,670.0,237911172.0,,2025-01-01 00:00:00
01/01/2025,00:00,380324319.0,2962.0,1675.0,,Game,2025-01-01 00:00:00
01/01/2025,00:00,863367862.0,4432.0,3333.0,,Boots,2025-01-01 00:00:00
01/01/2025,00:00,456592475.0,3650.0,2034.0,,Amazon,2025-01-01 00:00:00
01/01/2025,00:00,456592475.0,2430.0,-1220.0,457412981.0,,2025-01-01 00:00:00
01/01/2025,00:00,457412981.0,1767.0,1220.0,456592475.0,,2025-01-01 00:00:00
01/01/2025,00:00,806265527.0,3492.0,1625.0,,The Crown,2025-01-01 00:00:00
01/01/2025,00:00,829891994.0,2851.0,1675.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,907706656.0,2299.0,1675.0,,CeX,2025-01-01 00:00:00
01/01/2025,00:00,996805831.0,2787.0,1675.0,,Wool,2025-01-01 00:00:00
01/01/2025,00:00,719185799.0,3283.5,1542.5,,Craftastic,2025-01-01 00:00:00
01/01/2025,00:00,633315674.0,3026.6,1916.6,,Coffee Republic,2025-01-01 00:00:00
01/01/2025,00:00,628866686.0,4151.0,2300.0,,Town High,2025-01-01 00:00:00
01/01/2025,00:00,654686503.0,3941.0,3080.0,,Town High,2025-01-01 00:00:00
01/01/2025,00:00,164260810.0,2609.0,1675.0,,Sainsbury,2025-01-01 00:00:00
01/01/2025,00:00,927808355.0,3607.0,1675.0,,The Royal Oak,2025-01-01 00:00:00
01/01/2025,00:00,388624181.0,4607.0,3125.0,,Howlader and Co Chartered Accountants,2025-01-01 00:00:00
01/01/2025,00:00,388624181.0,4147.0,-460.0,204475065.0,,2025-01-01 00:00:00
01/01/2025,00:00,204475065.0,1262.0,460.0,388624181.0,,2025-01-01 00:00:00
01/01/2025,00:00,204475065.0,3104.5,1842.5,,A Life on Canvas,2025-01-01 00:00:00
01/01/2025,00:00,205434026.0,3378.0,1596.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,478421917.0,3626.0,2870.0,,Five Senses Art,2025-01-01 00:00:00
01/01/2025,00:00,478421917.0,2476.0,-1150.0,366161125.0,,2025-01-01 00:00:00
01/01/2025,00:00,366161125.0,2786.0,1150.0,478421917.0,,2025-01-01 00:00:00
01/01/2025,00:00,500966899.0,2319.0,1596.0,,Happy Days Home,2025-01-01 00:00:00
01/01/2025,00:00,500966899.0,1759.0,-560.0,834728968.0,,2025-01-01 00:00:00
